projectId,query,url,catg,subcatg,clics,impressions,position,ctr,entity,score,GSC_score,TA_score
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,acondicionamiento de aire,77.44,25.45,46.25
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,temperatura,39.8,25.45,31.19
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,viernes negro (compras),44.88,25.45,33.22
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,wifi,24.95,25.45,25.27
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,split,12.48,25.45,20.27
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,tableta (computadora),32.56,25.45,28.3
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,tecnología,52.1,25.45,36.1
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,televisión de alta definición,32.78,25.45,28.4
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,televisor,25.62,25.45,25.52
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,teléfono inteligente,39.97,25.45,31.23
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,teléfono móvil,22.3,25.45,24.19
